account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial_x,is_churned,total_subscriptions,churned_subscriptions,total_mrr,avg_mrr,total_arr,max_tenure_months,avg_tenure_months,has_upgraded,has_downgraded,is_trial_y,auto_renew_count,sub_churn_rate,total_usage_events,total_usage_count,total_usage_duration,avg_usage_duration,total_errors,unique_features_used,beta_feature_usage,engagement_score,total_tickets,escalated_tickets,avg_resolution_hours,avg_first_response_mins,avg_satisfaction,urgent_tickets,escalation_rate,TenureGroup,signup_month,signup_year,signup_quarter,RevenueTier,EngagementTier,CLV,HighRisk
A-016043,Company_405,Edtech,CA,2024-07-31,organic,Basic,4,True,False,11,1,16516,1501.4545454545455,198192,23.0,18.78181818181818,True,False,True,6,0.091,47,490,132075,2810.1063829787236,20,26,3,55.77,3.0,0.0,30.33,78.0,4.0,0.0,0.0,13-24 Months,2024-07,2024,2024Q3,Medium,Medium,28200.05,0
A-bbe56f,Company_406,Healthtech,US,2023-02-16,ads,Enterprise,21,False,False,5,0,6025,1205.0,72300,34.3,28.52,True,False,True,5,0.0,22,232,60604,2754.7272727272725,8,13,4,27.27,4.0,0.0,26.25,120.5,4.0,1.0,0.0,24+ Months,2023-02,2023,2023Q1,Low,Low,34366.6,0
A-7c5768,Company_407,Healthtech,UK,2024-03-02,event,Enterprise,3,False,False,9,0,3389,376.55555555555554,40668,28.0,22.200000000000003,False,False,True,8,0.0,46,461,142276,3092.9565217391305,31,27,4,55.64,5.0,0.0,28.8,96.4,4.0,2.0,0.0,24+ Months,2024-03,2024,2024Q1,Low,Medium,8359.53,0
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,2,0,190,95.0,2280,21.5,20.8,False,False,True,2,0.0,10,92,32629,3262.9,0,9,0,15.62,6.0,1.0,23.17,112.0,4.17,3.0,0.17,13-24 Months,2024-07,2024,2024Q3,Low,Very Low,1976.0,0
A-4e0e85,Company_409,Devtools,US,2023-09-08,organic,Enterprise,6,False,False,8,0,4544,568.0,54528,28.6,24.325,True,False,True,7,0.0,31,288,80419,2594.1612903225805,9,20,2,38.68,2.0,0.0,53.0,119.5,4.5,0.0,0.0,24+ Months,2023-09,2023,2023Q3,Low,Low,13816.6,0
A-ad3abd,Company_410,Fintech,US,2023-03-03,event,Pro,44,False,False,7,3,16896,2413.714285714286,202752,39.8,20.771428571428572,False,False,True,5,0.429,29,296,94866,3271.2413793103447,11,20,1,39.06,3.0,0.0,13.0,70.33,3.33,1.0,0.0,24+ Months,2023-03,2023,2023Q1,Medium,Low,50136.29,0
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,12,0,4910,409.1666666666667,58920,35.0,25.3,True,False,True,7,0.0,45,456,144844,3218.7555555555555,24,26,1,54.15,3.0,0.0,30.67,115.0,4.67,1.0,0.0,24+ Months,2023-07,2023,2023Q3,Low,Medium,10351.92,0
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,16,0,52089,3255.5625,625068,31.3,25.73125,True,False,True,16,0.0,62,601,177512,2863.0967741935483,28,32,4,68.54,7.0,0.0,32.86,113.43,4.14,1.0,0.0,24+ Months,2023-11,2023,2023Q4,Very High,Medium,83769.69,0
A-5a92e7,Company_413,Healthtech,US,2024-06-11,ads,Pro,4,False,False,19,2,12671,666.8947368421053,152052,24.7,19.342105263157894,False,False,True,15,0.105,85,885,276337,3251.0235294117647,75,37,8,88.27,7.0,0.0,45.0,86.14,4.29,3.0,0.0,24+ Months,2024-06,2024,2024Q2,Medium,High,12899.15,0
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,10,1,20612,2061.2,247344,35.3,25.240000000000002,True,False,True,9,0.1,56,564,158143,2823.9821428571427,28,32,1,66.78,5.0,0.0,28.8,121.0,3.8,4.0,0.0,24+ Months,2023-05,2023,2023Q2,High,Medium,52024.69,0
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,5,1,13295,2659.0,159540,39.6,24.880000000000003,True,False,True,4,0.2,20,194,62650,3132.5,15,17,2,30.46,2.0,1.0,20.5,143.0,4.5,1.0,0.5,24+ Months,2023-02,2023,2023Q1,Medium,Low,66155.92,0
A-1e1b80,Company_416,Fintech,CA,2023-09-12,other,Enterprise,50,False,False,12,0,48647,4053.9166666666665,583764,32.9,26.866666666666664,True,False,True,10,0.0,68,682,209315,3078.1617647058824,46,34,2,74.88,6.0,0.0,43.0,67.5,3.33,1.0,0.0,24+ Months,2023-09,2023,2023Q3,Very High,Medium,108915.23,0
A-659280,Company_417,Fintech,IN,2023-11-17,event,Enterprise,13,True,True,12,0,21450,1787.5,257400,31.4,25.650000000000002,True,False,True,3,0.0,60,613,186122,3102.0333333333333,34,30,6,66.61,4.0,0.0,8.0,123.75,4.25,0.0,0.0,24+ Months,2023-11,2023,2023Q4,High,Medium,45849.38,0
A-f6b2fb,Company_418,Devtools,AU,2024-04-23,event,Basic,23,False,False,10,2,23359,2335.9,280308,25.4,19.07,True,True,True,8,0.2,55,524,158412,2880.2181818181816,32,29,8,61.13,5.0,1.0,55.0,88.6,4.0,0.0,0.2,24+ Months,2024-04,2024,2024Q2,High,Medium,44545.61,0
A-cb6cc6,Company_419,Devtools,US,2023-04-03,ads,Basic,13,True,False,7,0,2622,374.57142857142856,31464,38.7,29.099999999999998,True,False,True,3,0.0,35,314,101719,2906.2571428571428,25,21,0,41.16,3.0,0.0,16.33,131.67,3.67,0.0,0.0,24+ Months,2023-04,2023,2023Q2,Low,Low,10900.03,0
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,10,0,21324,2132.4,255888,22.0,19.68,True,True,False,8,0.0,34,344,126757,3728.1470588235293,23,25,4,47.58,1.0,0.0,36.0,31.0,4.0,0.0,0.0,13-24 Months,2024-08,2024,2024Q3,High,Low,41965.63,0
A-d535f6,Company_421,Devtools,US,2024-09-03,organic,Basic,12,True,True,9,0,7415,823.8888888888889,88980,21.4,19.91111111111111,True,True,True,8,0.0,47,477,146053,3107.5106382978724,29,26,4,55.15,0.0,,,,,,,13-24 Months,2024-09,2024,2024Q3,Low,Medium,16404.54,0
A-39868b,Company_422,Fintech,AU,2024-03-17,partner,Pro,9,False,False,5,0,4194,838.8,50328,26.3,23.119999999999997,True,False,True,2,0.0,28,305,106292,3796.1428571428573,20,22,5,41.98,6.0,0.0,39.0,100.83,4.17,1.0,0.0,24+ Months,2024-03,2024,2024Q1,Low,Low,19393.06,0
A-3cc791,Company_423,Edtech,US,2024-01-10,other,Enterprise,6,False,False,8,0,8522,1065.25,102264,29.2,25.3,False,False,True,6,0.0,46,447,149032,3239.8260869565215,30,28,5,56.23,6.0,1.0,48.33,95.83,4.17,1.0,0.17,24+ Months,2024-01,2024,2024Q1,Low,Medium,26950.82,0
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,7,0,19379,2768.4285714285716,232548,35.2,26.02857142857143,True,True,True,6,0.0,43,425,141115,3281.7441860465115,34,27,4,53.93,4.0,1.0,32.5,62.75,4.0,0.0,0.25,24+ Months,2023-07,2023,2023Q3,High,Medium,72058.24,0
A-58b9ff,Company_425,Devtools,IN,2024-05-31,partner,Enterprise,2,False,False,13,1,22642,1741.6923076923076,271704,24.6,20.63076923076923,True,True,True,8,0.077,65,667,200727,3088.107692307692,32,28,7,66.67,2.0,1.0,66.0,79.0,4.0,0.0,0.5,24+ Months,2024-05,2024,2024Q2,High,Medium,35932.45,0
A-bf7919,Company_426,Healthtech,US,2024-11-27,organic,Pro,3,False,False,6,1,1560,260.0,18720,18.8,15.366666666666667,False,False,True,4,0.167,26,262,77458,2979.153846153846,14,23,4,41.19,2.0,0.0,14.5,81.5,4.5,0.0,0.0,13-24 Months,2024-11,2024,2024Q4,Low,Low,3995.33,0
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,14,0,30958,2211.285714285714,371496,27.6,24.17142857142857,True,False,True,10,0.0,59,592,182031,3085.271186440678,35,28,6,63.11,2.0,0.0,30.0,62.5,4.0,0.0,0.0,24+ Months,2024-01,2024,2024Q1,Very High,Medium,53449.93,0
A-0f3e88,Company_428,Healthtech,US,2023-07-23,other,Basic,7,False,True,11,1,5624,511.27272727272725,67488,35.1,24.49090909090909,True,False,True,8,0.091,59,598,176630,2993.728813559322,28,32,6,68.4,3.0,0.0,48.0,67.0,4.33,1.0,0.0,24+ Months,2023-07,2023,2023Q3,Low,Medium,12521.53,0
A-7641d3,Company_429,Edtech,US,2023-02-16,partner,Pro,8,True,True,11,0,12060,1096.3636363636363,144720,39.0,27.44545454545454,False,True,True,8,0.0,50,519,164755,3295.1,24,28,4,59.64,5.0,2.0,45.2,124.6,4.2,2.0,0.4,24+ Months,2023-02,2023,2023Q1,Medium,Medium,30090.2,0
A-cd458b,Company_430,Devtools,US,2024-06-15,other,Basic,10,True,False,15,1,43291,2886.0666666666666,519492,23.7,19.526666666666664,False,True,False,13,0.067,84,864,266624,3174.095238095238,45,34,2,83.53,5.0,0.0,38.4,81.2,4.6,4.0,0.0,13-24 Months,2024-06,2024,2024Q2,Very High,High,56355.26,0
A-c16b88,Company_431,Healthtech,US,2023-12-02,event,Enterprise,23,False,False,9,1,20338,2259.777777777778,244056,27.9,20.27777777777778,True,False,True,6,0.111,48,457,154959,3228.3125,23,28,6,56.7,3.0,0.0,48.33,137.67,3.67,0.0,0.0,24+ Months,2023-12,2023,2023Q4,High,Medium,45823.27,0
A-59f724,Company_432,Healthtech,US,2023-11-03,other,Enterprise,3,True,False,12,0,9773,814.4166666666666,117276,30.2,24.96666666666667,True,False,True,9,0.0,68,696,221691,3260.1617647058824,46,33,6,74.3,4.0,0.0,19.25,94.5,4.25,2.0,0.0,24+ Months,2023-11,2023,2023Q4,Low,Medium,20333.27,0
A-87aa7b,Company_433,Healthtech,US,2024-05-16,organic,Pro,24,True,False,16,0,22881,1430.0625,274572,25.4,22.3625,True,True,True,13,0.0,72,742,210545,2924.2361111111113,34,31,6,73.98,3.0,1.0,27.33,72.67,4.0,1.0,0.33,24+ Months,2024-05,2024,2024Q2,High,Medium,31979.77,0
A-1e6fc3,Company_434,Edtech,FR,2023-12-06,other,Pro,1,False,False,4,1,444,111.0,5328,27.1,17.625,False,False,True,4,0.25,26,244,85274,3279.769230769231,18,19,1,35.34,5.0,0.0,23.8,88.6,3.8,1.0,0.0,24+ Months,2023-12,2023,2023Q4,Low,Low,1956.38,0
A-39ddf4,Company_435,Edtech,US,2024-12-05,partner,Enterprise,40,False,False,9,1,35836,3981.777777777778,430032,18.8,16.299999999999997,False,False,False,7,0.111,46,455,139654,3035.9565217391305,34,27,6,55.35,5.0,0.0,23.0,76.2,4.2,0.0,0.0,13-24 Months,2024-12,2024,2024Q4,Very High,Medium,64902.98,0
A-34ea2f,Company_436,Healthtech,US,2024-08-15,organic,Enterprise,8,False,True,12,2,14583,1215.25,174996,21.9,17.283333333333335,True,False,True,8,0.167,57,550,175157,3072.9298245614036,30,29,3,62.37,8.0,0.0,35.25,65.62,3.88,3.0,0.0,13-24 Months,2024-08,2024,2024Q3,Medium,Medium,21003.57,0
A-716841,Company_437,Fintech,US,2024-05-06,other,Pro,45,False,False,8,0,26234,3279.25,314808,25.7,22.2875,False,False,True,8,0.0,34,344,111161,3269.4411764705883,13,26,1,48.83,5.0,0.0,29.8,112.8,4.0,0.0,0.0,24+ Months,2024-05,2024,2024Q2,High,Low,73086.28,0
A-558c72,Company_438,Fintech,US,2023-06-01,organic,Basic,12,False,False,7,1,9171,1310.142857142857,110052,36.9,24.157142857142855,True,False,False,6,0.143,30,296,83537,2784.5666666666666,16,19,4,37.81,4.0,1.0,64.25,79.25,4.25,1.0,0.25,24+ Months,2023-06,2023,2023Q2,Low,Low,31649.31,0
A-b11cd0,Company_439,Devtools,US,2023-01-20,ads,Pro,26,True,True,6,2,4806,801.0,57672,39.3,25.099999999999998,False,False,True,6,0.333,29,278,85711,2955.551724137931,16,21,1,39.45,4.0,0.0,38.5,140.75,4.0,0.0,0.0,24+ Months,2023-01,2023,2023Q1,Low,Low,20105.1,0
A-cc1d8d,Company_440,Fintech,US,2024-12-08,other,Pro,5,False,False,13,0,8947,688.2307692307693,107364,18.8,18.43846153846154,True,True,True,11,0.0,63,618,204365,3243.8888888888887,46,33,11,70.59,5.0,0.0,30.2,99.2,4.2,0.0,0.0,13-24 Months,2024-12,2024,2024Q4,Low,Medium,12689.92,0
A-7f4db3,Company_441,Fintech,US,2023-03-05,other,Pro,4,False,False,15,3,26276,1751.7333333333333,315312,40.0,24.453333333333333,False,True,True,13,0.2,90,844,278000,3088.8888888888887,46,36,6,85.08,5.0,1.0,16.6,91.4,3.4,1.0,0.2,24+ Months,2023-03,2023,2023Q1,High,High,42835.72,0
A-db5e9e,Company_442,Devtools,US,2024-11-09,partner,Basic,4,False,False,8,1,9251,1156.375,111012,19.6,16.45,False,True,True,6,0.125,57,586,170855,2997.4561403508774,27,29,7,64.08,2.0,0.0,66.0,97.5,5.0,0.0,0.0,13-24 Months,2024-11,2024,2024Q4,Low,Medium,19022.37,0
A-cc102e,Company_443,Healthtech,US,2024-04-15,partner,Enterprise,13,False,False,10,1,10063,1006.3,120756,26.0,19.52,True,False,True,8,0.1,43,394,121564,2827.0697674418607,38,26,5,51.21,4.0,0.0,33.25,109.0,4.25,0.0,0.0,24+ Months,2024-04,2024,2024Q2,Low,Medium,19642.98,0
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,17,4,27966,1645.0588235294117,335592,18.9,14.123529411764707,True,True,True,15,0.235,70,661,198538,2836.2571428571428,38,32,9,71.39,5.0,0.0,42.2,112.0,3.8,1.0,0.0,13-24 Months,2024-11,2024,2024Q4,High,Medium,23234.04,0
A-dec005,Company_445,Healthtech,US,2023-10-13,partner,Pro,21,False,False,10,1,30744,3074.4,368928,32.7,22.61,True,False,True,7,0.1,51,475,145213,2847.3137254901962,43,31,6,61.3,2.0,0.0,59.0,152.0,3.5,0.0,0.0,24+ Months,2023-10,2023,2023Q4,Very High,Medium,69512.18,0
A-5790f4,Company_446,Fintech,UK,2024-12-22,event,Pro,1,True,False,6,1,18926,3154.3333333333335,227112,18.3,15.216666666666667,False,False,True,3,0.167,35,321,95888,2739.657142857143,26,25,2,46.49,4.0,1.0,44.0,57.25,4.0,1.0,0.25,13-24 Months,2024-12,2024,2024Q4,High,Low,47998.44,0
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,12,3,16731,1394.25,200772,25.7,17.158333333333335,False,True,True,11,0.25,62,632,203509,3282.4032258064517,23,29,4,66.26,4.0,0.0,42.0,86.25,4.0,0.0,0.0,24+ Months,2024-05,2024,2024Q2,Medium,Medium,23923.01,0
A-297a2d,Company_448,Healthtech,UK,2023-05-05,event,Pro,27,False,False,5,0,14373,2874.6,172476,34.8,27.839999999999996,True,False,True,4,0.0,25,244,70412,2816.48,22,23,6,40.34,2.0,0.0,32.5,84.5,3.5,0.0,0.0,24+ Months,2023-05,2023,2023Q2,Medium,Low,80028.86,0
A-4c56c9,Company_449,Fintech,US,2023-12-20,partner,Enterprise,9,False,True,13,3,30471,2343.923076923077,365652,25.7,17.015384615384615,False,False,True,10,0.231,64,623,195927,3061.359375,38,34,7,72.08,5.0,0.0,38.6,68.2,3.8,0.0,0.0,24+ Months,2023-12,2023,2023Q4,Very High,Medium,39882.75,0
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,6,2,13081,2180.1666666666665,156972,35.0,21.183333333333334,True,True,True,5,0.333,22,178,49983,2271.9545454545455,10,14,0,25.95,6.0,0.0,38.0,74.5,4.17,2.0,0.0,24+ Months,2023-03,2023,2023Q1,Medium,Low,46183.2,0
A-4a267b,Company_451,Fintech,US,2024-05-05,other,Pro,25,False,False,10,2,29687,2968.7,356244,25.9,18.119999999999997,True,True,True,9,0.2,50,498,150984,3019.68,21,31,7,62.4,4.0,0.0,16.25,105.0,4.25,1.0,0.0,24+ Months,2024-05,2024,2024Q2,Very High,Medium,53792.84,0
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,11,0,21666,1969.6363636363637,259992,23.2,20.845454545454547,True,True,True,9,0.0,65,635,173619,2671.0615384615385,43,34,12,72.65,7.0,1.0,38.29,61.57,4.0,3.0,0.14,13-24 Months,2024-07,2024,2024Q3,High,Medium,41057.97,0
A-427b69,Company_453,Fintech,US,2024-08-23,other,Basic,17,False,False,10,1,19958,1995.8,239496,21.8,18.009999999999998,False,False,True,7,0.1,70,698,215804,3082.9142857142856,36,32,11,73.14,2.0,0.0,31.5,109.5,3.5,1.0,0.0,13-24 Months,2024-08,2024,2024Q3,High,Medium,35944.36,0
A-0be015,Company_454,Fintech,US,2024-10-15,event,Pro,19,False,False,5,1,1178,235.6,14136,20.4,15.26,False,False,True,3,0.2,28,297,88205,3150.1785714285716,13,19,3,37.85,7.0,1.0,40.29,84.86,4.14,2.0,0.14,13-24 Months,2024-10,2024,2024Q4,Low,Low,3595.26,0
A-054577,Company_455,Edtech,UK,2024-04-28,ads,Basic,2,False,False,16,1,44601,2787.5625,535212,26.1,20.9625,True,True,True,14,0.062,85,833,219747,2585.258823529412,52,36,10,84.55,1.0,0.0,46.0,70.0,4.0,1.0,0.0,24+ Months,2024-04,2024,2024Q2,Very High,High,58434.28,0
A-bc87bc,Company_456,Fintech,US,2024-07-17,event,Pro,3,False,False,8,2,12032,1504.0,144384,19.8,14.6625,False,False,True,8,0.25,36,394,135160,3754.4444444444443,14,24,3,48.71,7.0,0.0,40.57,112.0,3.86,1.0,0.0,13-24 Months,2024-07,2024,2024Q3,Medium,Low,22052.4,0
A-0f7d77,Company_457,Fintech,IN,2024-10-28,partner,Pro,3,False,False,6,1,2326,387.6666666666667,27912,19.7,15.799999999999999,False,False,True,3,0.167,30,298,93933,3131.1,18,23,1,42.9,5.0,0.0,27.2,74.6,4.4,0.0,0.0,13-24 Months,2024-10,2024,2024Q4,Low,Low,6125.13,0
A-e7beab,Company_458,Edtech,DE,2023-10-20,organic,Enterprise,5,False,False,7,3,11332,1618.857142857143,135984,30.7,16.514285714285712,False,False,True,7,0.429,36,373,131074,3640.9444444444443,17,22,2,45.21,6.0,0.0,36.67,124.67,4.0,0.0,0.0,24+ Months,2023-10,2023,2023Q4,Low,Low,26734.27,0
A-a09355,Company_459,Fintech,US,2024-08-10,organic,Basic,14,False,False,16,1,34140,2133.75,409680,22.4,18.83125,False,True,True,14,0.062,78,788,217064,2782.871794871795,47,33,8,78.67,5.0,0.0,32.6,66.6,4.0,3.0,0.0,13-24 Months,2024-08,2024,2024Q3,Very High,High,40181.18,0
A-31ab9a,Company_460,Fintech,DE,2024-03-03,organic,Pro,3,False,False,7,0,15802,2257.4285714285716,189624,27.4,22.957142857142856,False,False,True,6,0.0,34,340,129917,3821.0882352941176,23,19,4,39.89,7.0,0.0,43.14,67.71,3.71,2.0,0.0,24+ Months,2024-03,2024,2024Q1,Medium,Low,51824.11,0
A-0158bb,Company_461,Fintech,DE,2024-05-22,partner,Basic,5,False,False,6,0,4070,678.3333333333334,48840,25.2,21.766666666666666,True,False,True,5,0.0,36,364,122051,3390.3055555555557,22,19,3,41.03,1.0,0.0,32.0,50.0,3.0,1.0,0.0,24+ Months,2024-05,2024,2024Q2,Low,Low,14765.06,0
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,3,0,2523,841.0,30276,27.6,23.0,False,False,False,3,0.0,12,119,46012,3834.3333333333335,10,12,0,20.65,2.0,1.0,35.5,74.0,4.0,1.0,0.5,24+ Months,2023-01,2023,2023Q1,Low,Very Low,19343.0,0
A-798a3f,Company_463,Devtools,FR,2023-10-19,other,Enterprise,12,False,True,9,2,14152,1572.4444444444443,169824,30.4,20.62222222222222,True,False,True,7,0.222,37,352,105146,2841.7837837837837,19,19,3,40.46,5.0,0.0,33.0,45.2,4.0,3.0,0.0,24+ Months,2023-10,2023,2023Q4,Medium,Low,32427.3,0
A-42b791,Company_464,Fintech,AU,2024-05-20,event,Pro,3,False,False,7,1,19060,2722.8571428571427,228720,24.8,17.557142857142857,False,False,False,4,0.143,32,312,84693,2646.65625,6,19,2,38.56,3.0,0.0,33.67,72.0,4.0,1.0,0.0,24+ Months,2024-05,2024,2024Q2,High,Low,47805.59,0
A-068fc6,Company_465,Edtech,US,2023-07-17,event,Enterprise,35,False,False,10,1,29085,2908.5,349020,32.3,22.759999999999998,True,False,True,9,0.1,59,598,189037,3204.0169491525426,29,32,5,68.4,5.0,0.0,38.8,121.4,4.2,4.0,0.0,24+ Months,2023-07,2023,2023Q3,Very High,Medium,66197.46,0
A-6f50ae,Company_466,Fintech,US,2023-09-21,partner,Pro,19,False,True,14,0,26608,1900.5714285714287,319296,31.9,25.75,False,True,True,9,0.0,83,811,240012,2891.710843373494,48,35,5,82.26,5.0,0.0,31.0,87.4,4.4,1.0,0.0,24+ Months,2023-09,2023,2023Q3,High,High,48939.71,0
A-a2485e,Company_467,Fintech,US,2024-08-04,event,Pro,3,True,False,6,0,8775,1462.5,105300,22.8,21.05,False,True,False,4,0.0,28,317,102647,3665.964285714286,13,22,5,42.55,0.0,,,,,,,13-24 Months,2024-08,2024,2024Q3,Low,Low,30785.62,0
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,5,0,10381,2076.2,124572,24.1,22.259999999999998,False,True,False,5,0.0,17,164,45337,2666.8823529411766,7,15,2,26.54,6.0,0.0,23.5,92.33,4.17,4.0,0.0,24+ Months,2024-06,2024,2024Q2,Low,Low,46216.21,0
A-cc98bc,Company_469,Devtools,US,2023-05-24,ads,Basic,32,False,False,10,1,21567,2156.7,258804,37.5,28.860000000000003,True,False,True,9,0.1,53,551,160470,3027.735849056604,24,29,3,62.41,3.0,0.0,4.67,122.33,4.0,1.0,0.0,24+ Months,2023-05,2023,2023Q2,High,Medium,62242.36,0
A-d77f4c,Company_470,Devtools,US,2023-09-25,partner,Pro,4,True,False,14,2,48726,3480.4285714285716,584712,31.9,22.007142857142856,True,True,True,11,0.143,62,617,182046,2936.2258064516127,32,31,6,68.05,2.0,0.0,31.0,75.0,4.0,1.0,0.0,24+ Months,2023-09,2023,2023Q3,Very High,Medium,76594.29,0
A-ccabf0,Company_471,Healthtech,IN,2023-11-06,organic,Pro,1,False,False,10,2,22379,2237.9,268548,32.0,23.61,False,True,True,9,0.2,50,506,169088,3381.76,29,31,8,62.78,4.0,0.0,46.25,89.75,3.75,0.0,0.0,24+ Months,2023-11,2023,2023Q4,High,Medium,52836.82,0
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,8,2,16875,2109.375,202500,19.8,14.5625,False,False,False,5,0.25,29,284,85381,2944.1724137931033,18,20,2,38.49,4.0,0.0,30.25,53.5,4.5,3.0,0.0,13-24 Months,2024-10,2024,2024Q4,Medium,Low,30717.77,0
A-4a4c2d,Company_473,Devtools,US,2023-05-02,event,Enterprise,54,False,False,13,1,33966,2612.769230769231,407592,36.2,26.700000000000003,True,True,True,10,0.077,59,587,164208,2783.186440677966,36,28,1,62.87,5.0,0.0,42.0,104.0,4.2,0.0,0.0,24+ Months,2023-05,2023,2023Q2,Very High,Medium,69760.94,0
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,15,1,35868,2391.2,430416,24.7,20.566666666666666,True,False,False,10,0.067,72,738,216777,3010.7916666666665,39,34,8,77.54,2.0,0.0,47.5,79.0,4.0,1.0,0.0,24+ Months,2024-05,2024,2024Q2,Very High,High,49179.01,0
A-e08cd3,Company_475,Fintech,US,2024-09-21,ads,Pro,67,True,False,11,1,71020,6456.363636363636,852240,21.1,18.181818181818183,False,True,True,7,0.091,43,432,138064,3210.7906976744184,21,30,7,58.01,8.0,0.0,30.38,93.0,4.0,3.0,0.0,13-24 Months,2024-09,2024,2024Q3,Very High,Medium,117388.43,0
A-19b2c8,Company_476,Devtools,IN,2023-06-06,other,Pro,20,False,False,13,0,26703,2054.076923076923,320436,36.7,29.553846153846152,True,False,True,9,0.0,63,601,188401,2990.4920634920636,34,31,4,67.29,3.0,0.0,29.33,90.0,4.67,0.0,0.0,24+ Months,2023-06,2023,2023Q2,High,Medium,60705.87,0
A-970c97,Company_477,Healthtech,DE,2024-03-01,other,Enterprise,14,False,False,8,1,15381,1922.625,184572,28.0,20.175,False,True,False,4,0.125,44,444,133732,3039.3636363636365,24,26,2,53.58,1.0,0.0,61.0,139.0,5.0,1.0,0.0,24+ Months,2024-03,2024,2024Q1,Medium,Medium,38788.96,0
A-6dee43,Company_478,Fintech,UK,2023-08-12,other,Basic,3,True,False,11,1,22770,2070.0,273240,32.5,24.754545454545454,True,False,True,8,0.091,48,461,142536,2969.5,11,28,2,56.89,5.0,0.0,44.2,48.8,4.2,3.0,0.0,24+ Months,2023-08,2023,2023Q3,High,Medium,51241.91,0
A-5ed98d,Company_479,Devtools,US,2024-06-22,partner,Basic,24,False,False,8,0,15478,1934.75,185736,24.2,21.0,True,False,True,7,0.0,32,312,90314,2822.3125,18,23,2,43.56,5.0,0.0,35.8,91.8,4.2,2.0,0.0,24+ Months,2024-06,2024,2024Q2,Medium,Low,40629.75,0
A-c58f49,Company_480,Edtech,US,2024-07-31,other,Enterprise,70,True,False,7,0,70980,10140.0,851760,22.8,20.7,True,False,True,7,0.0,38,363,108540,2856.315789473684,22,24,3,47.24,3.0,1.0,36.33,60.0,4.33,2.0,0.33,13-24 Months,2024-07,2024,2024Q3,Very High,Low,209898.0,0
A-9c18c4,Company_481,Healthtech,US,2023-07-27,ads,Pro,11,False,True,10,2,17823,1782.3,213876,31.2,23.68,True,False,True,9,0.2,56,556,178453,3186.660714285714,36,30,4,63.9,4.0,0.0,42.25,130.25,4.0,1.0,0.0,24+ Months,2023-07,2023,2023Q3,Medium,Medium,42204.86,0
A-cc8c8f,Company_482,Devtools,US,2024-06-16,ads,Enterprise,23,False,False,7,1,15600,2228.5714285714284,187200,24.4,18.02857142857143,True,True,True,6,0.143,28,268,66983,2392.25,18,20,1,37.73,2.0,0.0,14.5,123.0,3.5,2.0,0.0,24+ Months,2024-06,2024,2024Q2,Medium,Low,40177.96,0
A-5f7781,Company_483,Devtools,US,2024-08-20,other,Pro,22,False,False,5,0,10252,2050.4,123024,22.2,21.0,True,False,True,4,0.0,18,183,69505,3861.3888888888887,10,16,2,28.69,2.0,0.0,28.5,42.0,4.0,0.0,0.0,13-24 Months,2024-08,2024,2024Q3,Low,Low,43058.4,0
A-e1b9cd,Company_484,Devtools,US,2023-02-26,event,Pro,40,False,True,15,3,37042,2469.4666666666667,444504,37.4,24.34,False,True,True,10,0.2,80,840,243616,3045.2,45,34,9,82.39,1.0,0.0,35.0,115.0,3.0,0.0,0.0,24+ Months,2023-02,2023,2023Q1,Very High,High,60106.82,0
A-ac85cd,Company_485,Edtech,US,2024-07-31,partner,Enterprise,53,False,False,12,3,41267,3438.9166666666665,495204,23.0,15.225,True,True,True,11,0.25,63,634,176002,2793.6825396825398,29,30,5,67.6,3.0,0.0,33.67,76.33,3.67,0.0,0.0,13-24 Months,2024-07,2024,2024Q3,Very High,Medium,52357.51,0
A-d792a6,Company_486,Devtools,US,2023-01-23,organic,Enterprise,4,False,False,15,1,23049,1536.6,276588,41.1,30.84,True,True,True,14,0.067,68,690,203395,2991.1029411764707,39,32,7,72.76,5.0,0.0,40.6,97.8,4.0,2.0,0.0,24+ Months,2023-01,2023,2023Q1,High,Medium,47388.74,0
